text,label
it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish,joy
which always leads to the kind of hilarity average people will never experience - especially during breakups.,joy
I can never find the exact #emoji that I'm after at the exact moment that I need it #panic,fear
@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge,anger
@VaunWilmott @PrisonBreak @PBWritersRoom linc the sink,sadness
"#personaldevelopment\n\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment …",joy
Remember: The life you have is a blessing for #God. Make it a joyful experience regardless of the odds. GBY,joy
i miss the guy who always make me sulk,sadness
So is texting a guy 'I'm ready for sex now' considered flirting?' ,fear
Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨,sadness
"What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)",anger
Watch this amazing live.ly broadcast by @broitzmax  #musically,joy
@VodafoneUKhelp @VodafoneUK wow!! My bill is £44.77 and hav a text from u to prove that and you have taken £148!!!!! #swines #fuming #con!,anger
@British_Airways #lost #bag #stillwaiting go home in2days. DM'd you my info and have rung 9times a day. What more can I do? #wheresmybag,sadness
@BBCTomEnglish @TimesSport And the dreadful Franglaise.,fear
$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes.,sadness
No quite sure how Craig Gordon's stayed on the park there !!,sadness
@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled,joy
i had a hard time falling a sleep and woke up several times because i was afraid of bugs crawling on me and i ended up waking up with a bite,fear
@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes,joy
@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. ,anger
"The human race has one really effective weapon, and that is laughter. -- Mark Twain",joy
Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh,joy
"LOL! @TheFrankJLopes was just awarded the “F” bomb trophy on #AutoDealerLive, @RealMatKoenig :) #serious",sadness
The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8,joy
 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,fear
"@Nataliem55 sadly, war has often been the factor that jump starts US economic growth",sadness
I miss when social media was a place to get laughs off and jump in DMs lol..... shit is depressing now 😞,sadness
I got diagnosed with severe-extreme depression and I didn't know there was a difference between those two lol,sadness
@lilymooregrant u used to chirp me for drinking it u hoe,joy
I feel like I am drowning. #depression #anxiety #falure #worthless,fear
Your glee filled Normy dry humping of the most recent high profile celebrity break up is pathetic &amp; all that is wrong with the world today.,joy
"Elinor,' she laughed so little known, all over every body at the brilliant cheerfulness of sweetmeats and a fashion.",joy
"#TerribleDebateQuestions Madame Secretary, isn't it true that Russia is behind all terrorism?",fear
@palmtreesarah @WorthingTheatre had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you ❤️,joy
@BrightPigSEO @BrightPigSEO we provide dignified and professional funerals at prices families can afford #satisfied clients #bright pig,joy
"@rabpeel snap, seems to be a problem here",anger
"My house isnt always a mess but when it is, its when i have friends coming #mess #serious #twitter #problem #like #friends #filthy #home",sadness
It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! '  #ourworld,sadness
"@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.",fear
"@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that.",joy
"@BlurtAlerts 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. -@Totemprince believe in me, as I do in you",sadness
@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him,fear
@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,anger
My study skills are terrible 😒,fear
I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever,joy
Quinn's short hair makes me sad. ,joy
@MiSSLiNDZO no. 😭 the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho,fear
@Gaychel22 @Kellee_II @seattlepi even hard facts don't seem to be sinking in... I despair 😩,sadness
I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,fear
"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.",anger
"After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!",fear
What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success,fear
I want to slide into the dms but im too fucking shy ,fear
Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer #angry,anger
@rickygervais my first time in Slough so checked out the new station floor #sad #LifeOnTheRoad,sadness
@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,anger
"Of cheerfulness, or a good temper - the more it is spent, the more of it remains.",joy
having a pet store worker ask 'do you want to play with them?' is the most exhilarating feeling,joy
I have serious problems with the expectation that private philanthropy should replace functional government services...this is dangerous,sadness
@ryanwilson2015 That's why compatibility is key as it lowers hedonic volatility.,joy
Bare videos online but does anyone get rehabilitated? Does anyone actually get help for their affliction? Or do we jut get twitter videos.,sadness
@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles ❤️,anger
@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.,joy
@el_tityboi bc it's a gloomy day Tony,sadness
@bodwell_james did it not just enliven your soul,joy
Why are people that don't have iPhones so bitter about iPhones???? Can someone explain,anger
Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is 😂 #HereWeGo,joy
"Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓#blog #selfhelp #depression",sadness
#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash,fear
I dread this drive every Wednesday 😩,fear
Probably the best OT period I've ever seen. Absolutely exhilarating. #WCH2016 #TeamNA,joy
@datboyJuniorE lool soon as man start loosing weight.  Its panic,fear
People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.,joy
When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,anger
Somehow 90% of the sausage in this pasta I made sunk to the bottom so I'm eating sausage with a tiny bit of leftover pasta,sadness
@xxnogard_G88 Welcome to the  dark honey !,sadness
"don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic things.",joy
Watch this amazing live.ly broadcast by @footballrocks123456  #musically,joy
I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,anger
@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.,sadness
"There's a specific joyous 20 song title engiybhekayo, yasezayoni. Need it for le mood",joy
"@CohenDS Yell, 'Bye, garbage!' cheerfully after it.",joy
"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly",fear
Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n #Loneliness #aloneinthecity ,fear
Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES #rage,anger
Who likes #werewolves and #horror and #surfing? Because BREAKER over on @readstela has all that and MORE.,fear
I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 ,fear
@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.,anger
@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing,anger
@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..,fear
@dlrwills turn that frown upside down buddy 🙃.,anger
the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected ,joy
